id,created_at,suhu,kelembapan,cahaya,kondisi
2148,2026-04-21 21:14:40.947395+00,25.8,98,4095,GELAP
2149,2026-04-21 21:19:41.139777+00,25.8,98,4095,GELAP
2150,2026-04-21 21:24:41.459347+00,25.8,98,4095,GELAP
2151,2026-04-21 21:29:41.655099+00,26.1,98,4095,GELAP
2152,2026-04-21 21:34:41.935452+00,26.2,98,4095,GELAP
2153,2026-04-21 21:39:42.088726+00,26.2,98,4095,GELAP
2154,2026-04-21 21:44:43.598176+00,26.2,98,4095,GELAP
2155,2026-04-21 21:49:43.792833+00,26.2,98,4095,GELAP
2156,2026-04-21 21:54:44.145958+00,26.2,98,4095,GELAP
2157,2026-04-21 21:59:44.399481+00,26.2,98,4095,GELAP
2158,2026-04-21 22:04:44.757739+00,26.1,98,4095,GELAP
2159,2026-04-21 22:09:45.344384+00,25.8,98,4095,GELAP
2160,2026-04-21 22:19:50.78675+00,26.1,98,4095,GELAP
2161,2026-04-21 22:24:53.042572+00,26.2,98,4095,GELAP
2162,2026-04-21 22:29:53.721307+00,26.1,98,4095,GELAP
2163,2026-04-21 22:39:59.595479+00,26.2,98,4095,GELAP
2164,2026-04-21 22:50:16.487484+00,25.8,98,3770,GELAP
2165,2026-04-21 22:55:17.224992+00,25.8,98,2747,GELAP
2166,2026-04-21 23:05:23.821639+00,25.8,98,1389,TERANG
2167,2026-04-21 23:10:24.006999+00,25.8,98,1186,TERANG
2168,2026-04-21 23:15:24.390078+00,26,98,1144,TERANG
2169,2026-04-21 23:25:28.942666+00,26,98,804,TERANG
2170,2026-04-21 23:30:31.171191+00,26.2,98,699,TERANG
2171,2026-04-21 23:40:47.51875+00,26.2,98,597,TERANG
2172,2026-04-21 23:45:51.780956+00,26.2,98,562,TERANG
2173,2026-04-21 23:50:52.020704+00,26.4,98,536,TERANG
2174,2026-04-21 23:55:52.565671+00,26.4,98,527,TERANG
2175,2026-04-22 00:00:53.590964+00,26.5,98,599,TERANG
2176,2026-04-22 00:05:53.944897+00,26.3,98,658,TERANG
2177,2026-04-22 00:10:54.408161+00,26.6,98,680,TERANG
2178,2026-04-22 00:15:56.146691+00,26.7,98,545,TERANG
2179,2026-04-22 00:20:56.607294+00,26.7,98,622,TERANG
2180,2026-04-22 00:25:57.193083+00,26.3,98,1030,TERANG
2181,2026-04-22 00:30:58.082033+00,26.2,98,1161,TERANG
2182,2026-04-22 00:36:00.19076+00,26,98,1139,TERANG
2183,2026-04-22 00:41:00.831796+00,25.8,98,1115,TERANG
2184,2026-04-22 00:46:03.435745+00,25.8,98,896,TERANG
2185,2026-04-22 00:51:03.794573+00,25.8,98,930,TERANG
2186,2026-04-22 00:56:04.204695+00,25.8,98,1219,TERANG
2187,2026-04-22 01:01:04.494242+00,25.7,98,1278,TERANG
2188,2026-04-22 01:06:04.92504+00,25.5,98,947,TERANG
2189,2026-04-22 01:11:05.58175+00,25.3,98,961,TERANG
2190,2026-04-22 01:16:06.005121+00,25.3,98,1004,TERANG
2191,2026-04-22 01:26:11.996167+00,24.8,98,1049,TERANG
2192,2026-04-22 01:31:19.329531+00,25.2,98,1048,TERANG
2193,2026-04-22 01:41:30.071354+00,25.1,98,851,TERANG
2194,2026-04-22 01:46:30.241102+00,25.2,98,826,TERANG
2195,2026-04-22 01:51:30.641369+00,24.9,98,821,TERANG
2196,2026-04-22 01:56:30.971881+00,25.1,98,840,TERANG
2197,2026-04-22 02:01:31.264337+00,25.2,98,845,TERANG
2198,2026-04-22 02:06:31.521224+00,25.3,98,841,TERANG
2199,2026-04-22 02:11:31.685434+00,25.3,98,827,TERANG
2200,2026-04-22 02:16:32.172855+00,25.3,98,772,TERANG
2201,2026-04-22 02:21:32.859222+00,25.3,98,708,TERANG
2202,2026-04-22 02:26:33.302398+00,25.3,98,737,TERANG
2203,2026-04-22 02:31:33.64271+00,25.3,98,720,TERANG
2204,2026-04-22 02:36:34.098511+00,25.3,98,637,TERANG
2205,2026-04-22 02:41:34.500029+00,25.3,98,587,TERANG
2206,2026-04-22 02:46:34.893964+00,25.4,98,593,TERANG
2207,2026-04-22 02:51:35.255787+00,25.6,98,611,TERANG
2208,2026-04-22 02:56:35.806916+00,25.6,98,592,TERANG
2209,2026-04-22 03:01:36.128481+00,25.5,98,530,TERANG
2210,2026-04-22 03:06:36.549363+00,25.8,98,479,TERANG
2211,2026-04-22 03:11:36.976123+00,25.8,98,439,TERANG
2212,2026-04-22 03:16:37.478313+00,26,98,391,TERANG
2213,2026-04-22 03:21:37.900875+00,26.1,98,339,TERANG
2214,2026-04-22 03:26:37.928473+00,26.4,98,302,TERANG
2215,2026-04-22 03:31:38.373509+00,26.7,98,295,TERANG
2216,2026-04-22 03:36:40.961045+00,26.7,98,321,TERANG
2217,2026-04-22 03:41:41.730601+00,26.5,98,404,TERANG
2218,2026-04-22 03:46:42.253394+00,26.7,98,504,TERANG
2219,2026-04-22 03:51:42.657151+00,26.3,98,575,TERANG
2220,2026-04-22 03:56:43.033284+00,26.7,98,581,TERANG
2221,2026-04-22 04:01:44.478932+00,26.7,98,619,TERANG
2222,2026-04-22 04:06:44.92178+00,26.3,98,500,TERANG
2223,2026-04-22 04:11:45.155437+00,26.7,98,412,TERANG
2224,2026-04-22 04:16:46.071099+00,26.7,98,398,TERANG
2225,2026-04-22 04:21:46.137509+00,26.6,98,395,TERANG
2226,2026-04-22 04:26:46.455568+00,26.4,98,410,TERANG
2227,2026-04-22 04:31:46.854828+00,26.3,98,427,TERANG
2228,2026-04-22 04:36:47.246445+00,26.7,98,479,TERANG
2229,2026-04-22 04:46:53.891977+00,26.2,98,611,TERANG
2230,2026-04-22 04:52:03.234123+00,25.8,98,647,TERANG
2231,2026-04-22 04:57:05.387733+00,26.1,98,635,TERANG
2232,2026-04-22 05:02:16.826984+00,26.1,98,583,TERANG
2233,2026-04-22 05:12:23.096344+00,25.8,98,500,TERANG
2234,2026-04-22 05:38:08.165753+00,25.8,98,571,TERANG
2235,2026-04-22 05:43:14.585679+00,25.8,98,561,TERANG
2236,2026-04-22 05:48:15.888345+00,25.9,98,511,TERANG
2237,2026-04-22 05:53:17.47131+00,25.8,98,475,TERANG
2238,2026-04-22 05:58:18.461299+00,25.8,98,433,TERANG
2239,2026-04-22 06:03:23.239139+00,25.8,98,428,TERANG
2240,2026-04-22 06:08:24.317411+00,25.8,98,424,TERANG
